simTime	ueIndex	cellIndex	bitrateDemand	rsrq	newDataRatio	nrUeForDemandType0	nrUeForDemandType1	nrUeForDemandType2	nrUeForDemandType3	nrUeForDemandType4	mcs	qoeScore	
466.400	15	15	100000.0	-8.857	0.636	3.0	0.0	0.0	0.0	2.0	21.600	1.000000	
466.425	16	12	100000.0	-3.393	0.764	4.0	0.0	0.0	4.0	2.0	19.286	0.980636	
466.450	17	12	500000.0	-3.374	0.764	4.0	0.0	0.0	4.0	2.0	20.286	0.999972	
466.475	18	11	100000.0	-3.344	0.500	1.0	0.0	0.0	0.0	0.0	28.000	0.999988	
466.500	19	15	1000000.0	-9.400	0.636	3.0	0.0	0.0	0.0	2.0	9.338	0.999865	
466.525	20	14	100000.0	-7.734	0.625	2.0	0.0	0.0	0.0	0.0	12.000	0.982506	
466.550	21	16	100000.0	-4.197	0.560	4.0	0.0	0.0	0.0	1.0	25.714	0.971508	
466.575	22	11	500000.0	-10.313	0.500	1.0	0.0	0.0	1.0	0.0	28.000	0.000000	
466.600	23	17	100000.0	-3.403	0.819	7.0	0.0	0.0	4.0	2.0	19.714	0.999973	
466.625	24	16	1000000.0	-11.937	0.560	4.0	0.0	0.0	0.0	1.0	27.600	0.999939	
466.650	25	10	100000.0	-8.410	1.000	1.0	0.0	0.0	0.0	0.0	28.000	0.112154	
466.675	26	17	100000.0	-3.845	0.819	7.0	0.0	0.0	4.0	2.0	16.857	0.804213	
466.700	27	17	500000.0	-7.393	0.819	7.0	0.0	0.0	4.0	2.0	9.111	0.992652	
466.725	28	12	100000.0	-7.557	0.764	4.0	0.0	0.0	3.0	2.0	7.467	0.000000	
466.750	29	12	1000000.0	-6.405	0.764	4.0	0.0	0.0	3.0	2.0	9.548	0.998179	
466.775	30	16	100000.0	-4.429	0.560	4.0	0.0	0.0	0.0	1.0	24.625	0.791117	
466.800	31	17	100000.0	-3.246	0.819	7.0	0.0	0.0	4.0	2.0	20.286	0.953276	
466.825	32	17	500000.0	-3.279	0.819	7.0	0.0	0.0	4.0	2.0	20.059	0.999998	
466.850	33	17	100000.0	-4.925	0.819	8.0	0.0	0.0	4.0	2.0	14.492	0.807800	
466.875	34	17	1000000.0	-4.774	0.819	8.0	0.0	0.0	4.0	2.0	13.301	0.999777	
466.900	35	17	100000.0	-4.471	0.819	8.0	0.0	0.0	4.0	2.0	17.500	0.718444	
466.925	36	15	100000.0	-11.081	0.636	4.0	0.0	0.0	0.0	2.0	9.088	0.000000	
466.950	37	12	500000.0	-6.923	0.764	4.0	0.0	0.0	3.0	2.0	9.764	0.978300	
466.975	38	17	100000.0	-3.625	0.819	8.0	0.0	0.0	4.0	2.0	23.143	0.065292	
467.000	39	13	1000000.0	-9.047	0.711	1.0	0.0	0.0	0.0	2.0	13.491	0.000000	
467.025	0	16	100000.0	-4.062	0.565	3.0	0.0	0.0	0.0	1.0	24.857	0.961453	
